US-9253746-B2;02/02/16
US-9260505-B2;16/02/16
KR-102733401-B1;25/11/24
US-8982021-B2;17/03/15
JP-7600369-B2;16/12/24
US-9753897-B2;05/09/17
TW-I758296-B;21/03/22
US-11574493-B1;07/02/23
CN-110945513-B;09/01/24
CN-105324738-B;18/12/18
CN-104243443-B;20/04/18
US-10780291-B2;22/09/20
US-11675199-B1;13/06/23
JP-7402289-B2;20/12/23
US-12154234-B2;26/11/24
US-11610599-B2;21/03/23
US-9430047-B2;30/08/16
US-9601515-B2;21/03/17
US-9507872-B2;29/11/16
CN-113366867-B;30/07/24
US-10524661-B2;07/01/20
JP-6646622-B2;14/02/20
US-11819345-B2;21/11/23
CN-106029501-B;14/05/19
CN-113495920-B;16/06/23
US-12050560-B2;30/07/24
US-11871262-B2;09/01/24
US-12099794-B2;24/09/24
US-12162903-B2;10/12/24
US-11950176-B2;02/04/24
US-11991761-B2;21/05/24
US-12140543-B2;12/11/24
US-12149385-B2;19/11/24
US-12133113-B2;29/10/24
JP-7518255-B2;17/07/24
US-10111611-B2;30/10/18
US-10832000-B2;10/11/20
US-9841422-B2;12/12/17
US-12185163-B2;31/12/24
JP-6254294-B2;27/12/17
US-12114369-B2;08/10/24
US-12101786-B2;24/09/24
US-10291884-B2;14/05/19
US-9411177-B2;09/08/16
US-9792284-B2;17/10/17
US-10022552-B2;17/07/18
US-10915723-B2;09/02/21
JP-7444892-B2;06/03/24
US-9270697-B2;23/02/16
US-11663919-B2;30/05/23
CN-110210246-B;07/01/22
CN-113413479-B;28/02/23
CN-107852663-B;09/11/21
US-9369646-B2;14/06/16
JP-6047533-B2;21/12/16
JP-7112816-B1;04/08/22
US-10992939-B2;27/04/21
US-10614098-B2;07/04/20
US-10176652-B2;08/01/19
CN-106104511-B;22/10/19
US-9678973-B2;13/06/17
US-10803769-B2;13/10/20
US-10130259-B2;20/11/18
CN-106104398-B;08/03/19
US-10432627-B2;01/10/19
US-11769002-B2;26/09/23
CN-105184045-B;09/02/18
US-10552761-B2;04/02/20
US-10474792-B2;12/11/19
CN-107609514-B;06/08/21
CN-110083821-B;27/06/23
US-10729388-B2;04/08/20
US-9778920-B2;03/10/17
US-10663466-B2;26/05/20
JP-6104301-B2;29/03/17
US-10898089-B2;26/01/21
US-9293726-B2;22/03/16
US-10979221-B2;13/04/21
EP-2960805-B1;22/04/20
US-11348080-B2;31/05/22
CN-105047682-B;14/09/18
TW-I626750-B;11/06/18
US-9813900-B2;07/11/17
US-11055891-B1;06/07/21
CN-115002937-B;23/12/22
US-9531055-B2;27/12/16
JP-6203789-B2;27/09/17
US-10181106-B2;15/01/19
CN-110581763-B;15/07/22
CN-107430823-B;26/11/19
US-9992200-B2;05/06/18
US-9935286-B2;03/04/18
US-10156987-B1;18/12/18
CN-107679482-B;09/04/21
US-12052602-B2;30/07/24
US-11039131-B2;15/06/21
CN-108781188-B;31/08/21
US-11882134-B2;23/01/24
US-10572602-B2;25/02/20
CN-110809149-B;25/02/22
KR-102589661-B1;13/10/23
US-9818486-B2;14/11/17
US-9998663-B1;12/06/18
US-10268910-B1;23/04/19
CN-104908733-B;16/02/18
US-9922164-B2;20/03/18
US-9769513-B2;19/09/17
US-12099999-B2;24/09/24
JP-6281730-B2;21/02/18
CN-107077841-B;16/10/20
US-10908420-B2;02/02/21
US-12033417-B2;09/07/24
US-10614297-B2;07/04/20
JP-6109863-B2;05/04/17
CN-112328130-B;01/10/21
US-10504029-B2;10/12/19
CN-106461383-B;16/07/19
US-9892531-B2;13/02/18
US-10957306-B2;23/03/21
US-9678192-B2;13/06/17
US-9854509-B2;26/12/17
US-11204215-B2;21/12/21
US-9919068-B2;20/03/18
US-9736710-B2;15/08/17
US-10405295-B2;03/09/19
US-12026796-B2;02/07/24
US-9751111-B2;05/09/17
US-10229411-B2;12/03/19
JP-6007278-B2;12/10/16
CN-109559270-B;24/12/21
US-9363714-B2;07/06/16
US-10327190-B2;18/06/19
US-10735790-B2;04/08/20
US-9178177-B2;03/11/15
US-9319404-B2;19/04/16
CN-104948315-B;12/01/18
US-10668283-B2;02/06/20
US-9621347-B2;11/04/17
CN-107000101-B;15/03/19
US-9899603-B2;20/02/18
US-12099686-B2;24/09/24
US-10175855-B2;08/01/19
US-11367134-B2;21/06/22
US-10880741-B2;29/12/20
CN-112394895-B;13/10/23
CN-106462242-B;04/06/19
US-9768812-B1;19/09/17
EP-3161481-B1;16/10/24
US-11824999-B2;21/11/23
US-11556843-B2;17/01/23
US-9953063-B2;24/04/18
US-11636655-B2;25/04/23
US-10650940-B2;12/05/20
US-10922909-B2;16/02/21
JP-6662443-B2;11/03/20
US-10713959-B2;14/07/20
US-10275576-B2;30/04/19
US-9961285-B2;01/05/18
EP-3684209-B1;07/06/23
US-9786074-B2;10/10/17
US-11108825-B2;31/08/21
US-10519432-B2;31/12/19
US-10997566-B2;04/05/21
US-12131812-B2;29/10/24
JP-6590878-B2;16/10/19
US-11347747-B1;31/05/22
US-12050702-B2;30/07/24
CN-111368600-B;31/10/23
US-12170985-B2;17/12/24
US-11120111-B2;14/09/21
US-11336366-B2;17/05/22
US-11687739-B2;27/06/23
JP-7044445-B2;30/03/22
JP-7058014-B2;21/04/22
US-11710146-B2;25/07/23
US-10383964-B2;20/08/19
US-11062436-B2;13/07/21
US-10764290-B2;01/09/20
CN-112711774-B;10/01/23
US-11695735-B2;04/07/23
JP-7445601-B2;07/03/24
US-10708204-B1;07/07/20
US-11290882-B2;29/03/22
US-10536612-B2;14/01/20
US-10574540-B2;25/02/20
JP-7102427-B2;19/07/22
US-9692589-B2;27/06/17
US-9836957-B2;05/12/17
KR-102307415-B1;29/09/21
CN-111666055-B;14/12/21
US-10262027-B2;16/04/19
US-9753706-B2;05/09/17
CN-111316598-B;31/08/21
US-10795578-B2;06/10/20
US-10434509-B2;08/10/19
US-10706237-B2;07/07/20
TW-I816678-B;01/10/23
CN-113475155-B;17/12/24
CN-109563866-B;30/10/20
JP-6422067-B2;14/11/18
US-10872306-B2;22/12/20
US-10567320-B2;18/02/20
US-10701832-B2;30/06/20
CN-110651280-B;06/06/23
US-10474432-B2;12/11/19
JP-6840848-B2;10/03/21
CN-112577611-B;04/10/22
US-10955584-B2;23/03/21
US-11366884-B2;21/06/22
US-10523675-B2;31/12/19
US-10784670-B2;22/09/20
US-10218826-B2;26/02/19
US-10958307-B2;23/03/21
CN-110568767-B;29/01/21
US-10320534-B2;11/06/19
US-10679767-B2;09/06/20
US-9299342-B2;29/03/16
US-9749053-B2;29/08/17
US-9495745-B2;15/11/16
US-11627046-B2;11/04/23
US-10594481-B2;17/03/20
EP-3465680-B1;09/09/20
US-10972819-B2;06/04/21
US-10629406-B2;21/04/20
CN-110136705-B;14/06/22
CN-107251011-B;22/10/21
EP-3841702-B1;03/04/24
CN-113273109-B;12/04/24
US-11300575-B2;12/04/22
US-9969491-B2;15/05/18
EP-3326408-B1;01/04/20
CN-113273118-B;02/08/24
CN-107000208-B;17/05/19
CN-107408448-B;14/06/19
CN-206214373-U;06/06/17
US-10733546-B2;04/08/20
CN-113348643-B;19/07/24
US-10581949-B2;03/03/20
CN-107251060-B;09/07/21
US-12058219-B1;06/08/24
US-10168393-B2;01/01/19
CN-108369596-B;06/05/22
CN-105527868-B;04/09/18
US-10074890-B2;11/09/18
CN-113424586-B;29/11/24
US-9652239-B2;16/05/17
US-11243686-B2;08/02/22
CN-105812679-B;08/10/19
AU-2015361088-B2;10/05/18
US-11588599-B2;21/02/23
CN-104509023-B;19/04/17
JP-6893877-B2;23/06/21
US-11635879-B2;25/04/23
US-10845632-B2;24/11/20
US-10853903-B1;01/12/20
US-10452281-B2;22/10/19
US-9465953-B2;11/10/16
CN-114329020-B;11/06/24
JP-6259000-B2;10/01/18
CN-111133714-B;09/08/22
US-12079603-B2;03/09/24
JP-6808725-B2;06/01/21
JP-6793900-B2;02/12/20
CN-107210035-B;23/10/20
US-9606740-B2;28/03/17
US-9866403-B2;09/01/18
US-11029198-B2;08/06/21
CN-115484380-B;19/07/24
US-9454578-B2;27/09/16
US-10706615-B2;07/07/20
US-9661308-B1;23/05/17
US-12167230-B2;10/12/24
US-10516440-B2;24/12/19
CN-113454530-B;01/11/22
US-10623462-B2;14/04/20
CN-113826339-B;12/03/24
KR-101901543-B1;21/09/18
US-9728184-B2;08/08/17
US-11573327-B2;07/02/23
US-10149156-B1;04/12/18
US-10889196-B2;12/01/21
US-9721457-B2;01/08/17
KR-102602475-B1;14/11/23
US-10210115-B2;19/02/19
CN-107735804-B;26/10/21
US-9793335-B2;17/10/17
US-10229102-B2;12/03/19
CN-111669515-B;20/08/21
US-10412641-B2;10/09/19
US-11684798-B2;27/06/23
US-10069690-B2;04/09/18
US-10228932-B2;12/03/19
CN-111866950-B;25/03/22
CN-108701059-B;11/05/21
US-9961149-B2;01/05/18
US-10413622-B2;17/09/19
JP-6924701-B2;25/08/21
CN-113272745-B;06/12/22
CN-111767555-B;09/07/24
US-10095362-B2;09/10/18
US-11368268-B2;21/06/22
US-11300661-B2;12/04/22
US-9873871-B2;23/01/18
US-11171668-B2;09/11/21
US-11895689-B2;06/02/24
US-9823032-B2;21/11/17
JP-6113877-B2;12/04/17
US-11074055-B2;27/07/21
US-9941459-B2;10/04/18
US-10901074-B1;26/01/21
US-12026188-B2;02/07/24
US-11563629-B2;24/01/23
CN-108886738-B;03/12/21
KR-102189301-B1;11/12/20
US-11868273-B2;09/01/24
US-11124823-B2;21/09/21
US-11281767-B2;22/03/22
TW-I705731-B;21/09/20
CN-114051750-B;09/04/24
US-10448586-B2;22/10/19
US-9673844-B2;06/06/17
US-9949136-B2;17/04/18
US-9980211-B2;22/05/18
US-11282172-B2;22/03/22
US-11627519-B2;11/04/23
US-11799911-B2;24/10/23
US-11316906-B1;26/04/22
JP-7228708-B2;24/02/23
JP-7146778-B2;04/10/22
JP-6916394-B2;11/08/21
US-10425569-B2;24/09/19
US-12074192-B2;27/08/24
JP-6654668-B2;26/02/20
US-11316370-B2;26/04/22
US-9622068-B2;11/04/17
US-10608895-B2;31/03/20
US-11892890-B2;06/02/24
JP-7443509-B2;05/03/24
US-12160523-B2;03/12/24
TW-I757234-B;11/03/22
US-9876811-B2;23/01/18
US-11121743-B2;14/09/21
US-11492670-B2;08/11/22
US-10115305-B2;30/10/18
US-11206589-B2;21/12/21
US-11194753-B2;07/12/21
US-10747688-B2;18/08/20
US-10923622-B2;16/02/21
US-9922220-B2;20/03/18
US-11189293-B1;30/11/21
US-10246742-B2;02/04/19
US-10878497-B2;29/12/20
US-11976332-B2;07/05/24
JP-6728240-B2;22/07/20
US-10964895-B2;30/03/21
US-10178953-B2;15/01/19
EP-3302327-B1;31/07/24
US-10404955-B2;03/09/19
US-10574692-B2;25/02/20
CN-108351883-B;19/04/22
US-10396887-B2;27/08/19
US-9832656-B2;28/11/17
CN-111262975-B;08/06/21
US-9876185-B2;23/01/18
CN-111492372-B;26/04/24
EP-3186006-B1;26/05/21
KR-102434726-B1;19/08/22
US-11080597-B2;03/08/21
US-10540435-B2;21/01/20
US-10650050-B2;12/05/20
US-10242006-B2;26/03/19
CN-109313667-B;06/06/23
US-11204639-B2;21/12/21
US-9843927-B2;12/12/17
US-10477016-B2;12/11/19
US-11315103-B2;26/04/22
US-10931329-B2;23/02/21
CN-110337801-B;27/05/22
US-11082723-B2;03/08/21
US-10198458-B2;05/02/19
US-10125375-B2;13/11/18
JP-7355941-B2;03/10/23
US-11676001-B2;13/06/23
US-12147919-B2;19/11/24
US-10298908-B2;21/05/19
US-10590484-B2;17/03/20
JP-7297921-B2;26/06/23
KR-102584662-B1;04/10/23
US-11134071-B2;28/09/21
US-11429083-B2;30/08/22
US-10582384-B2;03/03/20
US-10592744-B1;17/03/20
US-11843750-B2;12/12/23
US-10199705-B2;05/02/19
US-10896631-B2;19/01/21
CN-108633074-B;13/05/22
US-10368293-B2;30/07/19
US-10648972-B2;12/05/20
US-11934805-B2;19/03/24
US-12072837-B2;27/08/24
EP-3590282-B1;11/09/24
KR-102672834-B1;05/06/24
CN-108696631-B;17/08/21
US-11188529-B2;30/11/21
EP-3532639-B1;27/09/23
US-12072440-B2;27/08/24
US-10432897-B2;01/10/19
US-12019609-B2;25/06/24
US-12072846-B2;27/08/24
US-11086792-B2;10/08/21
US-11026120-B2;01/06/21
JP-7169290-B2;10/11/22
US-11180799-B2;23/11/21
US-10542222-B2;21/01/20
US-12179860-B2;31/12/24
US-10770182-B2;08/09/20
CN-112286477-B;08/12/23
US-10032550-B1;24/07/18
CN-113645351-B;28/10/22
US-10158383-B2;18/12/18
US-10212201-B2;19/02/19
US-11300513-B2;12/04/22
US-11537311-B1;27/12/22
US-10880080-B1;29/12/20
US-10673115-B2;02/06/20
US-10923646-B2;16/02/21
US-11757543-B2;12/09/23
CN-112187619-B;03/08/21
TW-I786282-B;11/12/22
US-11621249-B2;04/04/23
US-10165283-B1;25/12/18
US-10117126-B2;30/10/18
US-10419288-B2;17/09/19
AU-2020346959-B2;09/05/24
US-12096494-B2;17/09/24
CN-113888968-B;13/01/23
KR-102384664-B1;11/04/22
CN-113302866-B;05/03/24
US-11452491-B2;27/09/22
CN-110441065-B;08/02/22
US-11416309-B2;16/08/22
US-10404865-B2;03/09/19
US-11651227-B2;16/05/23
US-10018621-B2;10/07/18
CN-110999106-B;30/09/22
CN-112491847-B;22/02/22
EP-3619882-B1;23/11/22
CN-111345012-B;27/12/22
US-10849559-B2;01/12/20
US-11572713-B1;07/02/23
US-11941675-B2;26/03/24
US-10367904-B2;30/07/19
US-10688210-B2;23/06/20
US-10975443-B2;13/04/21
CN-104517465-B;10/04/18
US-11012197-B2;18/05/21
CN-110741567-B;13/05/22
CN-109033738-B;11/01/22
KR-102419050-B1;07/07/22
JP-6905081-B2;21/07/21
US-11163542-B2;02/11/21
US-11214797-B2;04/01/22
CN-110597510-B;20/08/21
US-11805344-B2;31/10/23
CN-113497909-B;02/12/22
CN-115273707-B;27/02/24
US-10355746-B2;16/07/19
US-10812275-B2;20/10/20
US-10257725-B2;09/04/19
US-10425838-B2;24/09/19
US-10531242-B2;07/01/20
US-10849996-B2;01/12/20
CN-112567457-B;10/12/21
CN-110134316-B;24/12/21
JP-7194755-B2;22/12/22
US-10630770-B2;21/04/20
US-11169028-B2;09/11/21
US-11514037-B2;29/11/22
US-10938123-B2;02/03/21
CN-112988102-B;14/09/21
US-10743259-B2;11/08/20
US-11689603-B2;27/06/23
US-11368962-B2;21/06/22
US-10977277-B2;13/04/21
US-10997211-B2;04/05/21
CN-113508631-B;06/09/24
US-11012960-B2;18/05/21
US-11542310-B2;03/01/23
CN-113711555-B;13/08/24
JP-7526100-B2;31/07/24
US-11659080-B2;23/05/23
US-10846502-B2;24/11/20
JP-6827018-B2;10/02/21
US-11026144-B2;01/06/21
US-11371794-B2;28/06/22
US-10411787-B2;10/09/19
US-11071070-B2;20/07/21
US-10887001-B2;05/01/21
US-10878009-B2;29/12/20
US-11293760-B2;05/04/22
CN-110034924-B;13/05/22
US-11430260-B2;30/08/22
CN-114071827-B;19/03/24
US-11874839-B2;16/01/24
US-10727559-B2;28/07/20
CN-113273127-B;05/04/24
CN-110503125-B;28/04/23
US-10745018-B2;18/08/20
US-10819851-B2;27/10/20
US-10565553-B2;18/02/20
US-11394637-B1;19/07/22
US-10663596-B2;26/05/20
US-10916863-B2;09/02/21
US-11957621-B2;16/04/24
US-10299029-B2;21/05/19
US-10936841-B2;02/03/21
US-10462128-B2;29/10/19
US-11609973-B2;21/03/23
JP-7206403-B2;17/01/23
CN-113424612-B;15/11/24
US-12028770-B2;02/07/24
US-11047837-B2;29/06/21
CN-109684181-B;07/08/20
KR-102112711-B1;19/05/20
US-10558452-B2;11/02/20
CN-110336720-B;20/08/21
KR-102685077-B1;16/07/24
KR-102724424-B1;31/10/24
CN-113132620-B;11/10/22
US-10559457-B2;11/02/20
US-11663403-B2;30/05/23
CN-112752853-B;30/06/23
US-10997388-B2;04/05/21
US-11501083-B2;15/11/22
US-12115447-B2;15/10/24
US-11329865-B2;10/05/22
US-10541458-B2;21/01/20
US-11378544-B2;05/07/22
US-10936894-B2;02/03/21
US-11658874-B2;23/05/23
US-10361750-B2;23/07/19
US-11195193-B2;07/12/21
US-10583463-B2;10/03/20
US-11392431-B2;19/07/22
JP-7245344-B2;23/03/23
CN-113424575-B;03/12/24
CN-113439409-B;07/05/24
US-11469825-B2;11/10/22
CN-113454931-B;12/11/24
US-11439710-B2;13/09/22
US-10694509-B2;23/06/20
US-11935643-B2;19/03/24
US-11104960-B2;31/08/21
US-11388461-B2;12/07/22
US-12170624-B2;17/12/24
US-11174034-B2;16/11/21
US-11044087-B2;22/06/21
US-10509065-B1;17/12/19
JP-6695407-B2;20/05/20
US-10789626-B2;29/09/20
US-10535111-B2;14/01/20
US-10887098-B2;05/01/21
JP-6859464-B2;14/04/21
US-12082137-B2;03/09/24
US-11537891-B2;27/12/22
CN-113424508-B;06/01/23
JP-7263361-B2;24/04/23
US-11064473-B2;13/07/21
CN-110286976-B;01/10/21
US-9186067-B2;17/11/15
US-11382511-B2;12/07/22
US-11113272-B2;07/09/21
US-11186111-B1;30/11/21
KR-101787848-B1;18/10/17
US-10755259-B2;25/08/20
US-10355790-B2;16/07/19
US-11685518-B2;27/06/23
US-10944914-B1;09/03/21
CN-110072070-B;23/03/21
US-10651564-B2;12/05/20
CN-110320811-B;14/12/21
EP-3737774-B1;25/12/24
US-10708252-B2;07/07/20
CN-110109636-B;05/04/22
JP-7327826-B2;16/08/23
US-10581486-B2;03/03/20
CN-113303025-B;18/10/24
US-9633715-B2;25/04/17
US-10574349-B2;25/02/20
US-11287422-B2;29/03/22
CN-104302965-B;12/04/17
US-11817182-B2;14/11/23
US-11410041-B2;09/08/22
US-11126242-B2;21/09/21
US-9354485-B2;31/05/16
US-9921880-B2;20/03/18
CN-110458699-B;15/09/23
US-10382095-B2;13/08/19
US-10616047-B2;07/04/20
AU-2021206645-B2;11/01/24
CN-106961309-B;21/06/19
US-10958896-B2;23/03/21
US-10833751-B2;10/11/20
JP-7232346-B2;02/03/23
US-11904173-B2;20/02/24
US-8996695-B2;31/03/15
JP-7178501-B2;25/11/22
JP-6613244-B2;27/11/19
US-10516441-B2;24/12/19
US-10804961-B2;13/10/20
US-10897877-B2;26/01/21
KR-102673492-B1;10/06/24
JP-7543596-B2;02/09/24
CN-112512581-B;17/12/24
JP-7219345-B2;07/02/23
CN-112532857-B;12/04/22
US-11664384-B2;30/05/23
US-11611490-B2;21/03/23
US-11818579-B2;14/11/23
US-11294472-B2;05/04/22
US-10939382-B2;02/03/21
JP-7386460-B2;27/11/23
US-11799867-B2;24/10/23
US-11859254-B2;02/01/24
EP-2859396-B1;21/07/21
US-10957724-B2;23/03/21
US-11277883-B2;15/03/22
US-11291080-B2;29/03/22
US-11687950-B2;27/06/23
US-11178182-B2;16/11/21
US-11714074-B2;01/08/23
KR-102533687-B1;17/05/23
US-10909401-B2;02/02/21
US-11573991-B2;07/02/23
US-11340834-B2;24/05/22
US-11226846-B2;18/01/22
CN-110471639-B;18/10/22
KR-102365607-B1;18/02/22
US-11901999-B2;13/02/24
US-10985436-B2;20/04/21
US-11208029-B2;28/12/21
US-11842183-B2;12/12/23
US-12082067-B2;03/09/24
US-10973014-B2;06/04/21
CN-110489043-B;24/03/23
US-10686516-B2;16/06/20
CN-113812110-B;31/05/24
US-10952682-B2;23/03/21
US-11714666-B2;01/08/23
US-11599224-B2;07/03/23
US-11415635-B2;16/08/22
CN-112544051-B;19/07/24
US-10605922-B2;31/03/20
US-11729782-B2;15/08/23
US-10772102-B2;08/09/20
CN-110491004-B;25/06/21
KR-102727494-B1;06/11/24
US-10601469-B2;24/03/20
US-11861605-B2;02/01/24
US-10659105-B2;19/05/20
US-11533773-B2;20/12/22
US-10644831-B2;05/05/20
US-12033081-B2;09/07/24
EP-3507298-B1;30/08/23
EP-3948463-B1;15/11/23
US-10929116-B2;23/02/21
US-11216256-B2;04/01/22
US-11222043-B2;11/01/22
US-11539658-B2;27/12/22
US-11523152-B2;06/12/22
US-10670868-B2;02/06/20
US-9341424-B2;17/05/16
US-11249479-B2;15/02/22
US-11809950-B2;07/11/23
CN-114502988-B;20/12/24
US-11582667-B2;14/02/23
US-11031668-B2;08/06/21
US-10797756-B2;06/10/20
US-12100042-B2;24/09/24
JP-7216834-B2;01/02/23
US-10979342-B2;13/04/21
KR-102617900-B1;27/12/23
US-11800136-B2;24/10/23
US-11027395-B2;08/06/21
CN-113302868-B;26/07/24
US-10804964-B2;13/10/20
US-11145948-B2;12/10/21
US-11195365-B2;07/12/21
US-10986288-B2;20/04/21
US-10318628-B2;11/06/19
JP-6138250-B2;31/05/17
US-11756695-B2;12/09/23
US-12101704-B2;24/09/24
CN-113273102-B;03/12/24
US-10630343-B2;21/04/20
US-11361527-B2;14/06/22
JP-7339320-B2;05/09/23
JP-6887009-B2;16/06/21
US-11108991-B2;31/08/21
US-12061640-B2;13/08/24
US-11102840-B2;24/08/21
US-11860822-B2;02/01/24
US-11709906-B2;25/07/23
US-12047742-B2;23/07/24
US-12045747-B2;23/07/24
US-11595417-B2;28/02/23
CN-113455092-B;13/12/24
US-12035241-B2;09/07/24
US-10917173-B2;09/02/21
US-11360002-B2;14/06/22
US-11800747-B2;24/10/23
US-11283596-B2;22/03/22
US-11803567-B1;31/10/23
US-10995364-B2;04/05/21
CN-113302951-B;27/08/24
CN-113383585-B;29/11/24
US-11528587-B2;13/12/22
US-11400650-B2;02/08/22
CN-113362783-B;05/04/22
JP-6900447-B2;07/07/21
JP-7242896-B2;20/03/23
US-12047606-B2;23/07/24
US-11159305-B2;26/10/21
US-11319928-B2;03/05/22
US-11861334-B2;02/01/24
US-11229487-B2;25/01/22
US-11653273-B2;16/05/23
KR-102280001-B1;20/07/21
US-11726596-B2;15/08/23
US-12175436-B1;24/12/24
US-11804209-B2;31/10/23
US-12086578-B2;10/09/24
AU-2019275665-B2;18/08/22
US-11445022-B2;13/09/22
US-11340792-B2;24/05/22
US-10789244-B1;29/09/20
US-11546061-B2;03/01/23
CN-114008960-B;06/12/24
US-10785232-B2;22/09/20
US-9236005-B2;12/01/16
EP-3906471-B1;28/06/23
US-11178678-B2;16/11/21
US-11252716-B2;15/02/22
US-11165581-B2;02/11/21
KR-102414452-B1;29/06/22
KR-102630579-B1;29/01/24
US-10917136-B2;09/02/21
US-10804968-B2;13/10/20
US-11025300-B2;01/06/21
US-11860126-B2;02/01/24
US-10965340-B2;30/03/21
US-11775486-B2;03/10/23
US-11354264-B2;07/06/22
US-10757307-B2;25/08/20
US-11112564-B2;07/09/21
US-11146645-B2;12/10/21
US-11386258-B2;12/07/22
US-11632507-B2;18/04/23
US-9705880-B2;11/07/17
US-11212858-B2;28/12/21
US-12099819-B2;24/09/24
US-11012741-B2;18/05/21
KR-102633426-B1;02/02/24
US-11393133-B2;19/07/22
US-10693630-B1;23/06/20
US-11988619-B2;21/05/24
US-11854761-B2;26/12/23
US-10916284-B2;09/02/21
US-11836910-B1;05/12/23
CN-114787773-B;17/09/24
US-11800505-B2;24/10/23
US-11714622-B2;01/08/23
US-12069407-B2;20/08/24
US-11553656-B2;17/01/23
US-11711219-B1;25/07/23
US-11288504-B2;29/03/22
JP-7401650-B2;19/12/23
CN-104005870-B;11/01/19
US-12029597-B2;09/07/24
CN-103269510-B;23/03/16
KR-102448129-B1;27/09/22
US-12008151-B2;11/06/24
US-11716356-B2;01/08/23
US-11659997-B2;30/05/23
CN-104205748-B;07/07/17
US-11992692-B2;28/05/24
US-11936788-B1;19/03/24
KR-102453988-B1;12/10/22
US-11881937-B2;23/01/24
US-11714763-B2;01/08/23
EP-2831763-B1;26/02/20
US-11741513-B2;29/08/23
US-11640467-B2;02/05/23
US-9838143-B2;05/12/17
US-11577091-B2;14/02/23
US-11454584-B2;27/09/22
JP-7157186-B2;19/10/22
US-11550795-B2;10/01/23
US-11558915-B2;17/01/23
US-11288154-B2;29/03/22
US-11586424-B2;21/02/23
US-11652834-B2;16/05/23
US-11340756-B2;24/05/22
US-11558398-B2;17/01/23
CN-113436136-B;06/12/24
US-11474925-B2;18/10/22
US-11812405-B2;07/11/23
US-11539507-B1;27/12/22
US-11048825-B2;29/06/21
US-11902290-B2;13/02/24
JP-7471269-B2;19/04/24
US-11074791-B2;27/07/21
US-11848531-B2;19/12/23
JP-7235355-B2;08/03/23
US-11443110-B2;13/09/22
US-11893777-B2;06/02/24
US-12117546-B1;15/10/24
US-11680935-B2;20/06/23
US-12164873-B2;10/12/24
US-11648686-B2;16/05/23
US-11277606-B2;15/03/22
US-11993637-B2;28/05/24
US-11328259-B2;10/05/22
US-11888837-B1;30/01/24
US-11823556-B2;21/11/23
CN-115691426-B;18/10/24
US-11918909-B2;05/03/24
US-11980247-B2;14/05/24
US-11599350-B2;07/03/23
US-12177677-B2;24/12/24
US-12007508-B2;11/06/24
US-12145006-B2;19/11/24
US-11632693-B2;18/04/23
US-12159476-B2;03/12/24
US-11706145-B2;18/07/23
US-11833196-B2;05/12/23
JP-7566385-B2;15/10/24
US-11963250-B2;16/04/24
US-11882488-B2;23/01/24
US-11917234-B2;27/02/24
US-11775392-B2;03/10/23
CN-107095647-B;16/06/20
US-11503111-B2;15/11/22
US-9917271-B2;13/03/18
US-11924170-B2;05/03/24
US-11348683-B2;31/05/22
US-11836473-B2;05/12/23
US-11965993-B2;23/04/24
US-12045176-B2;23/07/24
US-11741669-B2;29/08/23
US-12021692-B2;25/06/24
US-11956796-B2;09/04/24
US-11461955-B2;04/10/22
US-11587326-B2;21/02/23
JP-7537016-B2;20/08/24
US-11705936-B2;18/07/23
US-11627632-B2;11/04/23
JP-7254894-B2;10/04/23
US-11700620-B2;11/07/23
US-12156834-B2;03/12/24
US-12167409-B2;10/12/24
US-11985024-B2;14/05/24
US-9667629-B2;30/05/17
US-12073471-B1;27/08/24
US-11737645-B2;29/08/23
US-12052208-B2;30/07/24
US-12106317-B2;01/10/24
KR-102469137-B1;18/11/22
JP-7206362-B2;17/01/23
US-10389780-B2;20/08/19
US-11861873-B2;02/01/24
US-11866598-B2;09/01/24
US-11729093-B2;15/08/23
US-12046159-B2;23/07/24
US-11960832-B2;16/04/24
US-12056157-B2;06/08/24
US-11941627-B2;26/03/24
US-11778842-B2;03/10/23
US-11991179-B2;21/05/24
US-11847583-B2;19/12/23
US-12082053-B2;03/09/24
US-9934166-B2;03/04/18
US-11888967-B2;30/01/24
US-12083517-B2;10/09/24
US-11706535-B2;18/07/23
US-9021443-B1;28/04/15
US-9743357-B2;22/08/17
US-10990794-B2;27/04/21
CN-110520868-B;02/06/23
EP-2947933-B1;19/07/23
US-11479416-B2;25/10/22
CN-104253020-B;26/04/17
EP-3008903-B1;07/04/21
AU-2013249529-B2;03/11/16
CN-110178151-B;20/02/24
US-9105118-B2;11/08/15
US-9128523-B2;08/09/15
US-11143516-B2;12/10/21
CN-104039401-B;11/05/16
CN-104737102-B;12/03/19
US-9060113-B2;16/06/15
US-9510262-B2;29/11/16
CN-110277160-B;28/07/23
US-11241828-B2;08/02/22
KR-102748172-B1;31/12/24
US-9383220-B2;05/07/16
CN-103024016-B;08/06/16
US-8941377-B2;27/01/15
JP-6234994-B2;22/11/17
US-11542557-B2;03/01/23
US-9788756-B2;17/10/17
CN-104919482-B;14/09/18
US-9060688-B2;23/06/15
CN-104823121-B;15/08/17
EP-2568438-B1;25/04/18
CN-104871231-B;31/05/17
US-9741020-B2;22/08/17
EP-3593492-B1;05/07/23
CN-104813276-B;05/12/17
US-11651850-B2;16/05/23
EP-2739958-B1;20/01/16
US-10931979-B2;23/02/21
KR-101798036-B1;15/11/17
US-9797982-B2;24/10/17
